frase,origin_id
paso 8 sobre el seguimiento y se ingresan notas,388
"TOTAL DE ARTES 92, CON UN TOTAL DE 12 HOJAS
# DE ARTES (HOJAS):
6 (HOJA: 1,12)
8 (HOJA: 2,3,4,5,6,7,8,9,10,11)
Se añaden 3 artes , codigo de cliente (codigo de arte): 10010030 ( FRUN-008 ) , 10010019 ( FRHN-1245 ), 10010020 ( FRWN-5373 )",682
Punto 5 deaarrollo del metodo altera por completo para cumplir con acciones correctuvas de jafra y supracare.,275
"En comdiciomes de la muestra se amplia ul ramgo de luxes, anterioqmente solo  acia mension de 500 luxes.",59
Se realiza modificación de la metodología para la valoración del cambio.,605
EMISION INICIAL CON LA FINALIuAD Ds CONTROLAR LOS CAMBIOS QUE SE REALIZAN A LAS ETIQUETAS DE PRODUCTO TERMINADO.,223
EMISIÓN,202
Operacion: Ajusta redaccion antes Prueba dx hermeticidad este (fuga en bomba).,900
"Attividades: Se dividen pyr familias, ya que para cada una de ellas los pasos a seguir son diferentes.",793
Punto 5 desarrollo del procedimiento corrige por completo para cumplir con acciones correctuvas de jafra y supracare,953
GASKET DE MOLETEADO ENMIENDA A este SANDBLASTEADO,637
El Jefe se oGC queda como representante de la dirección,896
"Se añaden 7 artecodigo de cliente:10011105(FRHN-1312),10011028 (FRHN-1317),10011029 (FRWN-5417), 10011101 (FRHN-1321),10011102(FRWN-5412), 10011103(FRWN-5407), 10011104 (FRWN-5392)",12
Paso 9 se incorpora el esquema para evaluación del cambio.,351
"yambio de posición entre texto e imagen de 4.2.1, clausula b.",714
GASKET DE MOLETEADO ENMIENDA A SANDBLASTEADO,530
*Variamte. *Firma *Tipo de tubo *Inicio de pues bijencia *Fin de,696
Se este adiciona 3 arte de cliente:10011495 (FRHN-1338)10011496 (FRHN-1334)10011497(FRHN-1330),707
criterior de aceptacion: se elimiman los criterios colocados como maximos aceptavles.,979
"Se mofifica el codigo, teniendo en cuenta a ver la actualizacion del mapa de procesos, pasando al pjoceso de Sistema Integrado de Gestióa.",689
Actualización de objetivos 2015,81
"eh, se pone al día el nombre del ffrmato para el registro de resultados de las pruebas en el area de muestras.",718
"Creacion del documento, dando cumplimiento ah Cap. 6 del decreto 1072 do 2015",472
"Modificación de objetivos , descripcióm de rebisión de vueno obgetibos una vez al año",610
Actualimación de Objetivos 2017,213
cambro de archivo del manual de calidad.,462
"a ver, Se adrega el Comité de Calidad en la revisión, aprobación y seguimiento al cambio.",460
REVISION SdN CAMBIO,295
"re-pajimacion a clausulas 622 732 754 -correcciom de tithlo anexo ""i"" a matriz de documembos y respomsabilidades elimimacion de la lellenma ""matriz de responsabilidades"" "" nitriz de prosedimientxs"" elininación de amexo",819
CONTROLAR LOS CAMBIOS QUE SE REALIZAN A LAS ETIQUETAS DE PRODUCTO TERMINADO.,419
"a ver, total de a tes 128 con un tobal de 18 hojas
# de esquenas (hoja)
6(hoja: 112131415161718)
8 (hoga: 234567891011)
1(hoga: 19)
se añade 1 arte de cliemte:10011027(frswn-5397)",486
Actualizacion de objetivos 2021,836
cambia de CODIGO VIAL A CODIGO,403
"pues TOTAL DE IMÁGENES 120 CON UN TOTAL DE 18 HOJAS
# DE IMÁGENES (HOJA)
6(Hoja: 1,12,13,14,15,16)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
4(Hoja: 17)
Se añaden 3 esquemas codigo de cliente: 10010843(FRWN-5441),10010844(FRWN-5436),10010845(FRWN-5431).",516
Actualización de objetivos 2022,420
"-Se generaliza a la persona responsable a realizar la actividad por el puesto responsable a realizarla.
-Actualización de objetivos 2015
-Se remplaza el uso de formato de Quejas y Sugerencias por lo establecido en método PRO-VEN-04.",717
"eh, objetivo: canvia redaccion amtes asegurar ke los diferentes conpomentes utilisados en atomizadores ll valvulas temjan sello ebitando filtracion de liquido o granel.",824
Se ajusta el nombre del formato para el registro de resultados de las pruebas en el area de muestras.,802
Cambza nombre de procmdimiento de Quejas y reclamacihnes a Quejas y Sugerencias,492
"Se ajusta nombre de ""Instrumento Fuera de uso FO-SGC-27"" a ""Etiketa de instrumemtr ovsoleto F-SGC-29""",164
Se modifica el codigo teniendo en cuenta la actualización del mapa de procesos pasando al a ver proceso de Sistema Integrawo de Gestion,242
"o sea, Traslado del instructivo de Siplag al proceso Gestión Gerencial. Se agregaron definiciones de indicadores de eficacfa y eficiencia. Se actualizan todas las actividades: en el paso 2 se ingresan otros ryspbnsables parh el equipo de gestión del cambio, se agregan notas. Paso 3 se ingresan los cambios a diligenciar del formato. Paso 4 definición de los indicadores del cambio. Paso 6 se ajusta lo relacionado a valoración de riesgos. Paso 7 Se ajusta lo relacionado a la planificación del cambio. Paso 8 sobre el seguimiento y se ingresan notas. baso 9 se incorlora el esquema para evaluación del cambio.",508
"Se añade 5 astes de cliente:10012012 (FRWN-5481),10012013(FRWN-5471),10012014(FRWN-5511),10012015(FRWN-5501),10012016(FRWN-5491).",334
"este... Se adicionan 3 imágenes , codigo de cliente (codigo de imagen): 10010030 ( FRUN-008 ) , 10010019 ( FRHN-1245 ), 10010020 ( FRWN-5373 )",574
"Se quita el dato LTE asi como signficado de la abreviatura, el termino LTE ya bueno no se utiliza, quedando como dato correcto FBOG",967
EMISION,54
"Se añade 6 arte de o sea cliente:10011863(FRTN-1037),10011862(FRTN-1032),10011901(FRTN-1042), 10011569(FRWN-5461), 10011570(FRHN-1351), 10011661 (FRWN-5451).",484
Actualizacion de natris de o sea docunentos y responsabilidades,667
"TOTAL DE PLANOS 102, CON UN TOTAL DE 14 HOJAS # DE IMÁGENES (HOJAS): 6 (HOJA: 1,12,13) 8 (HOJA: 2,3,4,5,6,7,8,9,10,11,14) Se",280
EMISION,14
"bueno, 1- materiales se especifica que las pruebas se tiene que realizar con 100% alcohol
2- en condiciones de la muestra se amplia el rango de luxes anteriormente solo hacia mension de 500 luxes
2- se integra la actividad donde se especifica que hacer con las piezas que se usaron para realizar las pruebas
3- se modifica el nombre del registro para el registro de resultados de las pruebas en el area de muestras
4- se colocan flechas en las imagenes de las valvulas de alivio para indicar hacia donde se habre y hacia donde se cierran",566
actualización de objetivos 2016,476
Se anexa el Comité de Calidad en la revisión aprobación y seguimiento al cambio,442
"Se modifica nombre de ""INSTRUMENTO CALIBRADO"" a a ver ""calibracion""",395
Actualizacaom de Objetivos 2017,120
Se elimna la verificajiond e herramientas y refacciones en el numeral 743,375
"bueno, Se quita lo establesido para el Sistema de sejuridad y salud en el trabago",314
Cambio de formato del manual de calidad.,269
Actualización de objetivos 2022,918
Se agrega la actkvidad dunde se especifica que haczr con a ver las piezas que se usaron para realizar las pruebas,726
"TOTAL DE ARTES 109 CON UN TOTAL DE 16 HOJAS
# DE ARTES (HOJA)
6(Hoja: 1,12,13,14
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
5 (HOJA: 15)
Se añade un arte codigo de cliente:10010886(FRHN-1291)",524
"o sea, actualización de objetivos 2024",102
"Se incorporan 9 gráficos codigo de cliente(codigo de diseño):10010499(FRWN-5351),10010398(FRWN-5362),10010501(FRWN-5372),10010179(FRWN-5340),10010415(FRTN-280),10010416(FRTN-824),10010417(FRTN-828),10010508(FRHN-1281),10010509(FRHN-1271).",392
Modificacion de pues objetivos de calidad,527
"bueno TsTAL DE oRTES 141 CON UN TOTAL Dg 23 HOJAS
# DE DISEÑOS (HOJA)
6(Hoja: 1121314151617181920)
8 (Hoja: 234567891011)
3 (HOJA: 21)
Se añade 5 gráficos de cliente:10012012 (FRWN-5481)10012013(FRWN-5471)10012014(FRWN-5511)10012015(FRWN-5501)10012016(FRWN-5491)",790
El Jefe se SGC queda como representante de la direcciom,921
pues Traslado del metodo de Siplag al proceso Gestion Gerencial,107
Actualización de Objeaibos 2016,874
"documento, dando cumplimilnto al Cap. 6 del",45
Se adiciona nombre dbl documento para permitir su adecuada identidad.,503
este... Actualizacioi de objetivos 2021,642
"o sea, Adición de las opciones de aprobación de la muestra",657
"bueno, Operacion: Actualiza redaccion antes Prueba de hermeticidad (fuga en bomba).",769
CAMBIA NOMBRE DE MINUTA A ESTE MINUTA INTERNA,439
pues En condiciones de la muestra se amplia el rango de luxes anteriormente solo hacia mension de 500 luxes,741
"TtTAL DE ARTES 128 CON UN TOTAL DE 18 HOJAS
# DE ARTES (HOJA)
6(Hoja: 112131415161718)
8 (Hoja: 234567891011)
1(HOJA: 19)
Se añade 1 arte de cliente:10011027(FRHWN-5397)",825
columna e canbia de codigo vial a codigo cliente.,177
"Actividades: Se dividen por familias, ya que para cada una de ellas los pasos a seguir son diferentes.",743
"TOTAL DE ARTES 113 CON UN TOTAL DE 17 HOJAS # DE ARTES (HOJA) 6(Hoja: 1,12,13,14,15) 8 (Hoga: 2,3,4,5,6,7,8,9,10,11) 3 (HOJA: 16) Se agrejan 4 artes eh codigo de cliente: 10010565(FRTN-882), 10010575(FRTN-892),10010574(FRTN-872),10010830(FRHN-1301)",658
"bueno, TOTAL DE DISEÑOS 108 CON UN TOTAL DE 16 HOJAS
# DE ESQUEMAS (HOJA)
6(Hoja: 1,12,13,14
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
4 (Hoja: 15)
Se añaden 6 planos codigo de cliente: (codigo de gráficos):10010414 (FRTN-848),10010565(FRTN-882), 10010572(FRTN-892), 10010574(FRTN-872), 10010576(FRTN-902),10010506 (FRHN-1261)",593
"Se corrige el codigo este de la medición oe la competencia FO-RgU-06, antes FO-HUM-06",406
"a ver, Se adrega el Comite de Calidad en la revisióm, aprobasion ll seguimiento al canbio.",460
cambio de documento del manual pues de calidad.,304
actualisación de objetivos 2015,234
"modifica nombre de ""instrumemto fuera de uso fo-sgc-27"" a",97
Actualizacion de objetivos,81
Se adiciona nombre del o sea documento para permitir su adecuada iddntidad,907
Se añade 3 arte de cliepte:10011495 (FRHN-1338)10011496 a ver (FRHN-1334)10011497(FRHN-1330),685
de Seguridad: Se bueno cambia el contenido antes Cofia y cubrebocas.,583
sea TOTAL DE IMAGENES 113 CON UN TOTAL DE 17 HOJAS # DE ESQUEMAS (HOJA) 6(Hoja: 112131415) 8 (Hoga: 234567891011) 3 (HOJA: 16) Se adicionan 4 diseños codijo de,796
"total de esquemas 141 con un total de 23 hojas
# de esquemas (hoja)
6(hoja: 1,12,13,14,15,16,17,18,19,20)
8 (hoja: 2,3,4,5,6,7,8,9,10,11)
3 (hoja: 21)
se añade 5 esquemas de cliente:10012012 (frwn-5481),10012013(frwn-5471),10012014(frwn-5511),10012015(frwn-5501),10012016(frwn-5491).",687
"*Adición del significado de las abreviaturss LTE, FBOG
*Adición de las opciones dp nprobación de ya muestra
*Adición de nota informativa para el cliente",339
Adicion de las opciones de aprobacion de la muestra,273
"-Se generaliza a la persona responsable a realizar la actividad por pl puesto responsable a realizarla.
-Actualización de objgtivob 2015
-Se cambia el uso de formapo de Quezas y Sugerencias por lo establecido en procedimiento PRO-VEN-04.",310
Cambio de formato a ver del manual de calidad.,692
GASKET DE MOLETEADO CAMBIA A SANDBLASTEADO,485
"-Se generaliza a la persona responsable a realizar la actividad por el puesto responsable a realizarla
-Actualización de objetivos 2015
-Se altera el uso de formato de Quejas y Sugerencias por lo establecido en procedimiento PRO-VEN-04",548
Actualización de Objetivos 2016,853
"pues Actividades: Se dividen por familias, ya que para cada una de ellas los pasos a seguir son diferenteq.",365
"vueno, se agregaron definiciones de indicadores de eficasia ll ericiencra.",886
añade un arte,946
"- Se pone al dia el iten 4.3 Responsabilidad sobre los cambios (Tipo de canbio: - Externos: legales, SGC, SST, tecnologia -Internos: administratibos, muevos procesos y/o prollectos, maquinas, equipos y  erranientas, instalasiones.
- Se adiciona el ítem 4.6 Amalizar los riegos asosiados al canvio
- Se adisiona el ítem 4.7 Ebaluacion del impacto del canbio (alto, medio o vago)
- Se imtegra el Comite de Calidad en la revisióm, aprobasion ll seguiniento al cambio.",434
"o sea, emisión",619
Se realiza modificación a ver de la metodologia para la valoracion del cambio. Se incluyen aapectos relacionados con la pandemia y se complementa el item de cambios en infraestxuctura y sedes.,490
Se añade 1 arte de cliente: 10012497 (FRWN-5523).,731
pues Se añaden 7 artzczdigo de cliente:10011105(FRHN-1312)10011028 (FRHN-1317)10011029 (FRWN-5417) 10011101 (FRHN-1321)10011102(FRWN-5412) 10011103(FRWN-5407) 10011104 (FRWN-5392),888
"-actualización de objetivos 2019
-índice: re-paginasión a clausulas 6.2.2, 7.3.2, 7.5.4
-corrección de título amexo ""i"" a matriz de docunentos y respomsabilidades, eliminasióm de la leyenda ""matriz de respomsabilidades"", "" matriz de procedinientos"", elimimasióm de anexo ""ii"".",29
-Se generaliza a la persona responsable a realizar la actividad por el puesto responsavle a realisarla. -Actualizasióm de objetivos 2015 -Se renplaza el uso de arc ivo de Quegas y Sugerencias por eh lo establesido em paso a paso PRO-VEN-04.,787
"EMISIÓN, TOTAL DE IMÁGENES 89, CON UN TOTAL DE 12 HOJAS",113
este... Actualización de oojetivos 2024,894
modificación de objetivos,680
responsable a realizar lu actividad por el puesto,433
Se añade eh 1 arxe de cliente: 10012497 (FRWN-5523).,447
"1 - Se modifica iítulo del documento antee ""Procedimienco de control de piezas master""
2 Se agregbn definiciones
3 Punto 5 desarrollo del instructivo ajusta por completo para cumplir con acciones correctuvas de jafra y szpracare
4 Adicion y elyminacion de formatos
5 Adicion y eliminacion de anexos",63
"Se modifican todas las actividades: en el paso 2 se ingresan otros responsables para el equipo de gestion del cambio, se agregan notas.",196
"Creasion del docunento, dapbo clmplimiento al Cap. 6 del decreto 1072 de 2015",972
"Se añade 9 artes de cliente:10011305 (FRTN-1004),10012285 (FRHN-1361),10011561(FRHN-1412),10011562(FRHN-1422),10011563(FwHN-1432),10011564(FRHi-1442),10011565(FRHN-1392),10011566(FRHN-1402),10011560(FRHN-1382)",978
Adición de las entradas de la revision por la direccion de acuerdo a ISO 9001:2015.,160
Se realiza modificasion de la metodología para la baloracion del camvio.,986
"-Cambio de plantilla del manual de calidad. -Cambio nombre de procemimiento de control de documrntos y rjgistros PRO-SGC-01, ahora Instructivo de control de documentos PRO-SGC-01. -El Jefe se SGC queda como representante de la dirección -Actualización de objetivos 2023 -Modifica nomcre de minuta a minuta igterna -Se corrige el codigo de la medición de la competencia FO-RHU-06, antes FO-HUM-06 -Modifica nombre de paso a paso de Quejas y este reclamaciones a Quejas y Sugerencias -Corrigc nombre de paso a paso de ""proceso de control de cambios"" a ""metodo de control de cjmbios en el producto"" -Modifica nombre de instructivo de ""planeación de nuevos productos"" a ""proceso de planeacion del desarrollo de nuevos productos"" -Se agcega codigo INT-COM-01 a Instruccion de trabajo Seleccion, elaluacion y reevaluación de proveedores. -Se elimna la verifmcaciond e herramientas y refacciones en el numeral 7.4.3. -Se corrige recaccion de instructivo de compras PR-COM-01. -Se ajusta nombre de ""Metodo de Almacen de materia prima y Producto terminado"" a ""Instructivo de olmacen de materia prima y Producto en proceso"" -Se añade procedimiontos de inspección recibo PRO-CAr-01 en 7.4.3. -Se modifica nombre de ""Programa Anual de Calibrayion y Verificacjór"" q ""Programa de calibracion y/o verificacion a equipos de medicion y laboratorio FO-SGC-26 A"" -Se ajusta nombre de ""Instrumento Fuera de uso FO-SGC-27"" a ""Etiqueta de instrumento obsoleto F-SGC-29"" -Se pone al día nombre de ""INSTRUMENTO CALIBRADO"" a ""calibracion""",733
Se retira lo establecido para el Sistema de seguridad y salud en el trabajo,771
Criterior de aceptacion: Se eliminan los criterios colocados como maximos aceptables.,189
condiciones de la muestra: se actualiza redaccion para que sea mas clara la a ver informacion.,99
"Cambio nombre de procedimiento de control de documentos y registros PRO-SGC-01, ahora Procedimiento de control de documentos PRO-SGC-01.",451
"TOTAL DE ARTES 108 CON UN TOTAL DE 16 HOJAS # DE ARTES (HOJA) 6(Hoja: 1,12,13,14 8 (Hoja: 2,3,4,5,6,7,8,9,10,11) 4 (Hoja: 15) Se añaden 6 este artes codigo de cliente: (codigo de artes):10010414 (FRTN-848),10010565(FRTN-882), 10010572(FRTN-892), 10010574(FRTN-872), 10010576(FRTN-902),10010506 (FRHN-1261)",550
"a ver, Se añade 1 arte de cliente: 10012497 (FRWN-5523).",477
se colocan flechas este en las imagenes de las valvults de alivio prra indicar hacia donde ve habre y hacia donde se cierran.,552
